year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in	xst4er	min_soiltemp_4in	nst4er	avg_soiltemp_4in	ast4er	max_soiltemp_4in	xst8er	min_soiltemp_8in	nst8er	avg_soiltemp_8in	ast8er	site
			mph		mph		deg		MJ/m*m		degF		degF		degF		%		%		%		degF		in		in		degF		degF		degF		degF		degF		degF		
2001	4	10	25.8	 	5	 	64.3	 	10.9	 	67.7	 	48.2	 	57.9	 	98.6	 	73.3	 	89	 	54.5	 	0.45	 	0.08	 	60.8	 	56.9	 	59	 	56.3	 	54.7	 	55.4	 	wfp
2001	4	11	42.4	 	11.4	 	180.4	 	4.97	 	73.5	 	58.3	 	65.7	 	98.9	 	60	 	87.2	 	61.5	 	0.73	 	0.04	 	60.8	 	58.2	 	59.4	 	56.9	 	55.5	 	55.9	 	wfp
2001	4	12	41.4	 	14	 	255.5	 	10.73	 	63.1	 	47.2	 	53.8	 	80.8	 	47	 	63.1	 	41.2	 	0	 	0.08	 	59.7	 	54.6	 	56.5	 	57	 	54.6	 	55.8	 	wfp
2001	4	13	15.4	 	4.3	 	287.9	 	25.39	 	63	 	37.9	 	52.3	 	97.9	 	35	 	63.8	 	39.2	 	0	 	0.19	 	59.3	 	51.8	 	55.4	 	54.6	 	52.8	 	53.8	 	wfp
2001	4	14	19	 	5.4	 	27.2	 	24	 	69.3	 	47.6	 	58.8	 	91.2	 	21	 	54.5	 	40.3	 	0	 	0.19	 	61.3	 	53.8	 	57.2	 	54.7	 	53.2	 	54	 	wfp
2001	4	15	25.3	 	6.7	 	3.2	 	8.87	 	58.1	 	38.7	 	49.5	 	96.4	 	59.8	 	80.7	 	43.7	 	0.19	 	0.06	 	58	 	54.1	 	56.3	 	54.7	 	53.5	 	54	 	wfp
2001	4	16	39.2	 	12.6	 	309.8	 	18.41	 	42.9	 	32.2	 	36.1	 	79	 	41.6	 	61.3	 	23.9	 	0	 	0.11	 	54.1	 	48	 	50.7	 	53.6	 	49.8	 	51.4	 	wfp
2001	4	17	28.4	 	9.5	 	344.8	 	25.98	 	51.2	 	30.7	 	39.9	 	87.2	 	24.8	 	56.9	 	24.4	 	0	 	0.16	 	51.9	 	45.8	 	48.6	 	49.8	 	47.8	 	48.6	 	wfp
2001	4	18	19.8	 	4.1	 	285	 	25.8	 	57.9	 	28.8	 	44.6	 	89.7	 	33.2	 	59.3	 	29.5	 	0	 	0.18	 	53.4	 	45.5	 	49.5	 	48.9	 	46.8	 	47.8	 	wfp
2001	4	19	31.8	 	9.4	 	174.9	 	17.24	 	68.6	 	39.1	 	56.3	 	80.9	 	33.8	 	54.8	 	39.2	 	0	 	0.14	 	53.9	 	47.9	 	51.3	 	50	 	47.7	 	48.6	 	wfp
2001	4	20	31.1	 	12.4	 	204.7	 	20.43	 	79.4	 	57.9	 	67.6	 	93	 	51.9	 	63.9	 	54.7	 	0	 	0.18	 	59.7	 	52.5	 	55.8	 	53.7	 	49.9	 	51.3	 	wfp
2001	4	21	32.6	 	10.4	 	220.7	 	16.66	 	83.3	 	62.7	 	69.8	 	97.5	 	53.1	 	80.8	 	63.3	 	0.32	 	0.15	 	63.2	 	58	 	60.3	 	57	 	53.6	 	55	 	wfp
2001	4	22	30.7	 	8.4	 	176.3	 	15.29	 	80.1	 	59.3	 	69.4	 	98.4	 	51.7	 	74.4	 	60.3	 	0.07	 	0.14	 	64.4	 	59.8	 	62.1	 	58.4	 	56.7	 	57.2	 	wfp
2001	4	23	40.2	 	14	 	237.4	 	11.47	 	70.7	 	48.5	 	59.5	 	95.2	 	52	 	68.7	 	49.1	 	0.25	 	0.09	 	62.5	 	57.6	 	60.8	 	58.5	 	57.2	 	58.1	 	wfp
2001	4	24	21.5	 	5.8	 	310.3	 	27.52	 	62.9	 	40.6	 	51.3	 	88.3	 	25.6	 	56	 	34.2	 	0	 	0.2	 	60.7	 	54.9	 	57.6	 	57.3	 	55.2	 	55.9	 	wfp
2001	4	25	18.5	 	3.8	 	151.7	 	20.33	 	65.8	 	42.3	 	54	 	97.8	 	47.7	 	74.8	 	45.5	 	0.24	 	0.15	 	60.3	 	54.8	 	57.4	 	56	 	54.5	 	55.2	 	wfp
2001	4	26	23.8	 	7.8	 	207.7	 	26.7	 	77.4	 	47.4	 	63	 	90.3	 	32.6	 	57.4	 	46.2	 	0.63	 	0.23	 	61.7	 	55.1	 	58.5	 	56.7	 	54.6	 	55.4	 	wfp
2001	4	27	20.5	 	5.6	 	76.7	 	24.07	 	78.2	 	49.1	 	63.9	 	96.5	 	24.5	 	51.6	 	43.2	 	0	 	0.21	 	64.6	 	57.4	 	60.6	 	57.9	 	55.9	 	56.8	 	wfp
2001	4	28	20.4	 	5.4	 	126.2	 	23.61	 	76.4	 	46.3	 	62.2	 	75.6	 	22.8	 	41.3	 	37	 	0	 	0.2	 	63.7	 	57.3	 	60.4	 	58	 	56.3	 	57.2	 	wfp
2001	4	29	20.5	 	7.6	 	162.2	 	26.41	 	80.5	 	54.3	 	67.6	 	49.2	 	24.9	 	37.7	 	40.6	 	0	 	0.23	 	64.7	 	58.1	 	61.3	 	58.9	 	56.9	 	57.7	 	wfp
2001	4	30	27.3	 	8.3	 	203.1	 	22.71	 	83.5	 	58	 	71.2	 	66.6	 	36.5	 	47.2	 	49.8	 	0	 	0.21	 	65.4	 	59.4	 	62.6	 	60	 	58	 	58.8	 	wfp
2001	5	1	27.6	 	9.9	 	206.7	 	23.17	 	82.3	 	62.9	 	73	 	81.5	 	38.5	 	57.6	 	56.3	 	0	 	0.21	 	66.7	 	62	 	64.2	 	61.3	 	59.5	 	60.3	 	wfp
2001	5	2	30.9	 	8.9	 	196	 	19.22	 	81.8	 	62.8	 	72.7	 	70.5	 	38	 	56.1	 	55.8	 	0	 	0.17	 	66.6	 	62.6	 	64.8	 	61.9	 	60.5	 	61.2	 	wfp
2001	5	3	23.7	 	7	 	208.9	 	24.06	 	84.9	 	64.1	 	73.6	 	87.7	 	32.7	 	55.7	 	55.9	 	0	 	0.22	 	68.8	 	63	 	65.8	 	63	 	61	 	61.9	 	wfp
2001	5	4	19.7	 	3.8	 	40.1	 	16.15	 	80.7	 	56.6	 	69.1	 	94.8	 	53.8	 	74.2	 	59.9	 	0	 	0.14	 	69.3	 	64.5	 	66.9	 	63.5	 	62	 	62.8	 	wfp
2001	5	5	17.2	 	5.4	 	105.7	 	18.46	 	80.4	 	55.4	 	66.2	 	93	 	47.3	 	76.6	 	58.1	 	0	 	0.16	 	68.9	 	63.7	 	66.2	 	63.6	 	62	 	62.8	 	wfp
2001	5	6	28.4	 	6.4	 	165.2	 	13	 	78.7	 	61.3	 	66.4	 	97.6	 	51.4	 	82.8	 	60.4	 	0.18	 	0.11	 	68.1	 	64.9	 	66.2	 	63.6	 	62.7	 	63.1	 	wfp
2001	5	7	20.2	 	5.1	 	275.4	 	16.36	 	68.8	 	48.5	 	61.5	 	99	 	42	 	81.7	 	54.9	 	0.18	 	0.13	 	65.7	 	62.9	 	64.6	 	63.3	 	62.5	 	62.8	 	wfp
2001	5	8	28.4	 	6.1	 	241.6	 	25.74	 	74.9	 	46.8	 	61.7	 	97.9	 	35.3	 	67.1	 	49.3	 	0	 	0.22	 	65.4	 	60.1	 	62.8	 	62.8	 	60.6	 	61.5	 	wfp
2001	5	9	21.5	 	6.3	 	201.3	 	26.21	 	80.9	 	55	 	68.9	 	93.6	 	30.4	 	56.5	 	51.3	 	0	 	0.23	 	68.2	 	61.7	 	64.8	 	63.1	 	60.9	 	61.9	 	wfp
2001	5	10	32	 	8.8	 	217.2	 	20.43	 	82.4	 	59.7	 	72.5	 	97	 	44.1	 	60.4	 	57.6	 	0.22	 	0.18	 	68.1	 	63.7	 	66	 	63.8	 	62.1	 	62.8	 	wfp
2001	5	11	21.1	 	6.6	 	292.4	 	16.89	 	74.5	 	54.6	 	65.3	 	98.4	 	46.9	 	80.7	 	58.8	 	0.3	 	0.14	 	67.7	 	64.7	 	66	 	64.1	 	62.9	 	63.5	 	wfp
2001	5	12	16.8	 	3.8	 	18.3	 	27.4	 	65.4	 	48.5	 	56.8	 	97.8	 	44.5	 	74.9	 	48	 	0	 	0.21	 	69	 	62.9	 	65.7	 	64	 	62.3	 	63.1	 	wfp
2001	5	13	11.8	 	3.7	 	172	 	16.32	 	67	 	41	 	56.8	 	92.6	 	45.6	 	63.7	 	44.2	 	0	 	0.12	 	64.4	 	60.6	 	62.6	 	63.4	 	60.8	 	61.5	 	wfp
2001	5	14	22.2	 	5.7	 	182.4	 	16.24	 	78.9	 	54.4	 	64.4	 	97.8	 	70.7	 	83.2	 	59	 	0.25	 	0.13	 	66	 	60.8	 	63.1	 	62.2	 	60.3	 	61	 	wfp
2001	5	15	23	 	7.7	 	223.9	 	27.33	 	86.2	 	66.9	 	77.5	 	87.2	 	52.5	 	68.7	 	66.2	 	0	 	0.25	 	71.6	 	64.7	 	68.2	 	65.4	 	62.1	 	63.3	 	wfp
2001	5	16	21.2	 	5.3	 	252.4	 	27.61	 	90.3	 	68.6	 	78.8	 	97.3	 	47.2	 	70.6	 	68	 	0	 	0.26	 	75.2	 	68.5	 	71.8	 	67.8	 	65	 	66	 	wfp
2001	5	17	26.6	 	3.2	 	338.3	 	10.95	 	78.6	 	65.2	 	71.6	 	97.8	 	73.1	 	90.3	 	68.5	 	0.55	 	0.09	 	72.9	 	70	 	71.6	 	67.9	 	66.8	 	67.3	 	wfp
2001	5	18	17.7	 	4.2	 	69.9	 	19.93	 	75.9	 	60.6	 	68.9	 	98.8	 	47.8	 	74.7	 	59.9	 	0.02	 	0.17	 	73.2	 	69.9	 	71.4	 	68	 	66.9	 	67.5	 	wfp
2001	5	19	12.2	 	2.8	 	62.1	 	24.23	 	80.5	 	51	 	66.4	 	97.8	 	52.2	 	73.9	 	57.4	 	0	 	0.21	 	72.7	 	66.3	 	69.6	 	67.9	 	65.6	 	66.7	 	wfp
2001	5	20	20.5	 	5.8	 	148.5	 	14.72	 	77.4	 	59.8	 	69.8	 	90.4	 	62.2	 	74.1	 	61	 	0	 	0.13	 	71.1	 	67.7	 	69.4	 	67.4	 	66	 	66.7	 	wfp
2001	5	21	30.4	 	9	 	261.8	 	16.02	 	70.1	 	51.4	 	62.4	 	97.7	 	43.9	 	77.7	 	54.9	 	0.25	 	0.13	 	69.7	 	64.6	 	67.6	 	67	 	65.7	 	66.4	 	wfp
2001	5	22	42.6	 	6.4	 	258	 	20.25	 	62.3	 	46.5	 	52.5	 	97	 	39.4	 	75.6	 	44.4	 	0.05	 	0.15	 	64.6	 	61.5	 	63.1	 	65.8	 	62.9	 	63.9	 	wfp
2001	5	23	28.7	 	6.4	 	245.2	 	20.35	 	63.9	 	46.2	 	53.2	 	93.1	 	42.3	 	74	 	44.6	 	0.02	 	0.15	 	62.5	 	59.9	 	61.2	 	62.9	 	61.2	 	61.7	 	wfp
2001	5	24	20.2	 	3.7	 	249.8	 	18	 	58.3	 	44.1	 	50	 	97.5	 	51.4	 	79.7	 	43.5	 	0	 	0.12	 	61.5	 	59	 	60.3	 	61.6	 	60.1	 	60.6	 	wfp
2001	5	25	10.3	 	2.3	 	283	 	18.72	 	63.6	 	40.3	 	51.1	 	99	 	50.2	 	83.3	 	45.5	 	0.02	 	0.14	 	62.5	 	57.4	 	60.1	 	60.4	 	58.7	 	59.5	 	wfp
2001	5	26	39.2	 	6.7	 	258	 	7.95	 	60.9	 	43.2	 	51.8	 	99.3	 	73.8	 	92.2	 	49.5	 	0.35	 	0.06	 	60	 	57.7	 	58.6	 	59.9	 	58.4	 	58.8	 	wfp
2001	5	27	18.7	 	4.3	 	302.1	 	22.83	 	68.3	 	47.9	 	56.7	 	98.4	 	47.7	 	80.8	 	50	 	0	 	0.18	 	62.3	 	57	 	59.4	 	60.2	 	57.8	 	58.6	 	wfp
2001	5	28	13.4	 	2	 	331.3	 	22.67	 	70.4	 	43.3	 	57.4	 	99.1	 	42.7	 	77.5	 	49.3	 	0	 	0.18	 	63.1	 	57.9	 	61	 	60.2	 	58.4	 	59.4	 	wfp
2001	5	29	23.4	 	3.3	 	65.5	 	27.66	 	76.8	 	44.3	 	62.2	 	99.2	 	38.6	 	67.4	 	50	 	0	 	0.23	 	66.1	 	58.5	 	62.4	 	61.4	 	58.4	 	59.7	 	wfp
2001	5	30	20.8	 	6.8	 	93.7	 	12.6	 	66.5	 	52.6	 	60.3	 	58.2	 	33.8	 	47.3	 	39.7	 	0	 	0.1	 	63.7	 	61	 	61.9	 	61.4	 	60.2	 	60.6	 	wfp
2001	5	31	24.4	 	6.2	 	82.6	 	2.3	 	54.9	 	47.9	 	51.4	 	98.9	 	55.5	 	94.4	 	49.8	 	1.38	 	0.02	 	61.1	 	57.2	 	58.5	 	60.6	 	58.5	 	59.4	 	wfp
2001	6	1	27.4	 	8.5	 	264.4	 	24.59	 	68.1	 	48.3	 	57.4	 	98.8	 	54.9	 	82.6	 	51.8	 	0	 	0.19	 	61.8	 	56.7	 	59.2	 	60.2	 	58	 	58.8	 	wfp
2001	6	2	26.2	 	6.9	 	297.2	 	10.58	 	59.6	 	51.7	 	55.8	 	94.4	 	62.5	 	78.4	 	48.9	 	0	 	0.08	 	60.8	 	58.9	 	59.5	 	60.2	 	59.3	 	59.5	 	wfp
2001	6	3	14.8	 	3.6	 	2.2	 	20.13	 	61.8	 	47	 	55.2	 	97.6	 	62.6	 	80	 	48.7	 	0	 	0.15	 	61.8	 	57.6	 	59.7	 	59.6	 	58.3	 	59	 	wfp
2001	6	4	20.5	 	6.3	 	80.7	 	13.74	 	63.7	 	49.9	 	55.4	 	97.5	 	69.7	 	85.4	 	50.9	 	0.63	 	0.1	 	60.5	 	58	 	59.4	 	59.5	 	58.3	 	58.8	 	wfp
2001	6	5	19	 	5	 	101.6	 	10.09	 	74.4	 	50.3	 	62.1	 	98.8	 	78.9	 	93.4	 	59.9	 	0.31	 	0.08	 	62.4	 	58.6	 	60.1	 	60.2	 	58.7	 	59.2	 	wfp
2001	6	6	14.7	 	3.2	 	9.7	 	14.93	 	75.1	 	59.9	 	66	 	99.1	 	71.3	 	91.8	 	63.3	 	0.65	 	0.12	 	65.7	 	61.7	 	63.5	 	62.3	 	60.1	 	61	 	wfp
2001	6	7	15.6	 	3.8	 	13.9	 	21.44	 	75.7	 	55.7	 	66	 	97.9	 	61.6	 	83.8	 	60.6	 	0	 	0.18	 	68.5	 	63.8	 	66	 	64.1	 	62	 	62.8	 	wfp
2001	6	8	10.7	 	2	 	303.7	 	21.54	 	76.7	 	51.5	 	65.1	 	99.2	 	56.7	 	81.7	 	58.8	 	0	 	0.18	 	68.3	 	63.4	 	66.2	 	64	 	62.2	 	63.1	 	wfp
2001	6	9	11	 	2.5	 	262.7	 	28.07	 	82.5	 	53.7	 	69.4	 	99.1	 	42.5	 	74.9	 	59.9	 	0	 	0.25	 	70.4	 	64	 	67.3	 	65.2	 	62.5	 	63.7	 	wfp
2001	6	10	26.6	 	6.3	 	215.8	 	23.98	 	83.6	 	56.5	 	73	 	98.5	 	61	 	78.4	 	65.5	 	0	 	0.22	 	71.1	 	65.8	 	68.5	 	66.3	 	63.9	 	64.9	 	wfp
2001	6	11	18.5	 	5.3	 	223.8	 	27.18	 	89.9	 	68.5	 	81	 	98	 	57.3	 	76.6	 	72.3	 	0	 	0.26	 	75.7	 	69	 	72.5	 	69	 	65.9	 	66.9	 	wfp
2001	6	12	20.5	 	4.4	 	202.4	 	19.09	 	86.7	 	71	 	78.8	 	94.9	 	60.7	 	80.1	 	72	 	0	 	0.18	 	76.2	 	72.6	 	74.5	 	69.9	 	68.3	 	69.1	 	wfp
2001	6	13	27.4	 	8.3	 	186.9	 	28.98	 	89.9	 	70.7	 	81.5	 	95.6	 	43.9	 	66.5	 	68.5	 	0	 	0.28	 	78.5	 	72.7	 	75.4	 	71.1	 	68.8	 	69.8	 	wfp
2001	6	14	43	 	7.5	 	191	 	26.47	 	91.7	 	65.9	 	78.6	 	98.2	 	43.1	 	74.2	 	68.9	 	0.9	 	0.25	 	79.9	 	74	 	76.5	 	72	 	69.9	 	70.9	 	wfp
2001	6	15	22.6	 	5	 	279.5	 	22.18	 	78.1	 	58.5	 	69.6	 	98.4	 	49.1	 	82.4	 	63.3	 	0.06	 	0.19	 	75.3	 	72.1	 	73.9	 	71.5	 	70	 	70.7	 	wfp
2001	6	16	20.5	 	4.7	 	254.4	 	30.16	 	84.4	 	55.7	 	71.6	 	98.9	 	50.9	 	75.9	 	62.6	 	0	 	0.27	 	75.4	 	69.4	 	72.5	 	71.2	 	68.7	 	70	 	wfp
2001	6	17	31.1	 	5	 	189.5	 	26.01	 	85.4	 	60.6	 	74.8	 	98.4	 	43.2	 	70.6	 	63.9	 	0	 	0.24	 	76.7	 	70.8	 	73.9	 	71.1	 	69.3	 	70.3	 	wfp
2001	6	18	30.4	 	8.9	 	207.1	 	27.94	 	88.7	 	68.8	 	79.7	 	88	 	38.6	 	61.7	 	64.6	 	0.06	 	0.27	 	76.7	 	72.5	 	74.7	 	71.7	 	69.9	 	70.7	 	wfp
2001	6	19	18.1	 	5.7	 	266.3	 	20.6	 	81.3	 	62.8	 	74.8	 	91.9	 	57.4	 	71.1	 	64.8	 	0	 	0.19	 	76.6	 	73.3	 	74.8	 	72.3	 	70.6	 	71.4	 	wfp
2001	6	20	24.2	 	3	 	4.2	 	11.55	 	71.8	 	60.3	 	65.8	 	94.4	 	49.5	 	80.1	 	59.2	 	0.01	 	0.1	 	73.7	 	70.9	 	72.1	 	71.9	 	69.9	 	70.5	 	wfp
2001	6	21	16.6	 	4.3	 	27.4	 	9.95	 	70.8	 	56	 	61	 	98.9	 	64	 	91.5	 	58.3	 	1.89	 	0.08	 	71	 	65.6	 	67.8	 	69.9	 	67.2	 	68	 	wfp
2001	6	22	14.8	 	3.7	 	355.9	 	26.77	 	74.8	 	52	 	64	 	98.6	 	52.4	 	80.2	 	57.2	 	0	 	0.22	 	71.7	 	66	 	68.9	 	68.1	 	66	 	66.9	 	wfp
2001	6	23	10.7	 	1.6	 	61.4	 	28	 	77.5	 	53	 	65.5	 	98.7	 	38.1	 	73	 	55	 	0	 	0.24	 	72.4	 	67.1	 	69.8	 	68.1	 	66.3	 	67.3	 	wfp
2001	6	24	17.6	 	3.6	 	172.9	 	29.31	 	79.4	 	51.2	 	67.1	 	98.8	 	43.4	 	72.8	 	56.7	 	0	 	0.26	 	73	 	66.7	 	70	 	68.3	 	65.9	 	67.1	 	wfp
2001	6	25	16.7	 	4.1	 	171.9	 	29.5	 	83.7	 	57	 	71.8	 	97.8	 	46.3	 	72.4	 	61.2	 	0	 	0.27	 	74.5	 	68.1	 	71.4	 	69.3	 	66.6	 	67.8	 	wfp
2001	6	26	11.5	 	2.1	 	160.2	 	27.99	 	85.3	 	57.7	 	72.7	 	98.5	 	38	 	73.1	 	61.9	 	0	 	0.25	 	75.4	 	69.4	 	72.5	 	70.1	 	67.6	 	68.7	 	wfp
2001	6	27	22.4	 	2.8	 	155.7	 	26.79	 	84.4	 	59.3	 	72.7	 	98.4	 	46.5	 	75.4	 	63.5	 	0	 	0.24	 	76.2	 	70.3	 	73.4	 	70.6	 	68.3	 	69.4	 	wfp
2001	6	28	17.5	 	3.6	 	167.3	 	28.59	 	83.6	 	60.7	 	73.6	 	98	 	45.9	 	73.4	 	63.5	 	0	 	0.26	 	77.1	 	71	 	74.1	 	71.2	 	68.8	 	70	 	wfp
2001	6	29	26.8	 	2.7	 	195.8	 	21.57	 	83.2	 	61.6	 	73.2	 	98.4	 	55.7	 	82.3	 	66.9	 	0.02	 	0.19	 	76.5	 	71.5	 	74.3	 	71.2	 	69.3	 	70.3	 	wfp
2001	6	30	12.7	 	2.8	 	227.5	 	28.28	 	86.8	 	63.4	 	75.6	 	99	 	49.5	 	79.5	 	67.8	 	0	 	0.26	 	78.1	 	72.2	 	75.4	 	72.4	 	69.7	 	70.9	 	wfp
2001	7	1	20.8	 	5.5	 	36.3	 	19.2	 	79.6	 	56.7	 	71.6	 	94.8	 	50.9	 	71.7	 	61.7	 	0	 	0.17	 	76.9	 	72.9	 	75.4	 	72.3	 	71.1	 	71.6	 	wfp
2001	7	2	14.4	 	4.2	 	148.1	 	28.35	 	76	 	50.3	 	64.4	 	87	 	40	 	60	 	49.6	 	0	 	0.23	 	74.5	 	69.2	 	72	 	71.7	 	68.7	 	69.8	 	wfp
2001	7	3	17.2	 	5.1	 	183.3	 	13.99	 	80.3	 	64.8	 	70.5	 	98.1	 	65.2	 	83.7	 	65.1	 	0.51	 	0.12	 	72.9	 	70	 	71.4	 	70.1	 	68.6	 	69.3	 	wfp
2001	7	4	17.7	 	4.9	 	291.5	 	29.75	 	87	 	65.4	 	77	 	97.9	 	49.2	 	76.2	 	68.4	 	0	 	0.27	 	77.2	 	71.7	 	74.5	 	72.8	 	69.6	 	70.9	 	wfp
2001	7	5	14.7	 	3.4	 	8.3	 	31	 	77	 	56	 	68.7	 	97.9	 	41.5	 	70.6	 	57.7	 	0	 	0.27	 	77.6	 	72	 	74.7	 	72.6	 	70.3	 	71.4	 	wfp
2001	7	6	19.2	 	5.3	 	173.4	 	27.64	 	79.5	 	52.4	 	68.9	 	99	 	48.3	 	69.7	 	57.6	 	0	 	0.24	 	75.2	 	69.6	 	72.7	 	71.8	 	68.8	 	70.2	 	wfp
2001	7	7	21.6	 	6	 	236	 	22.9	 	94.2	 	70.2	 	82.4	 	94.6	 	58.3	 	75.5	 	73.6	 	0	 	0.22	 	78.6	 	71.9	 	75.2	 	73.4	 	69.8	 	71.2	 	wfp
2001	7	8	17.9	 	3.9	 	248.2	 	8.62	 	86.6	 	71.1	 	78.8	 	98.2	 	72.1	 	88.3	 	74.8	 	0	 	0.08	 	78.8	 	76.7	 	77.7	 	73.8	 	72.9	 	73.4	 	wfp
2001	7	9	13	 	2.2	 	0	 	26.94	 	90.9	 	67.4	 	79.2	 	99	 	59.1	 	85.2	 	73.8	 	0	 	0.25	 	82.1	 	74.8	 	78.4	 	75.3	 	72.1	 	73.4	 	wfp
2001	7	10	16.1	 	3.6	 	323.8	 	29.1	 	91	 	67.5	 	79.2	 	99.1	 	44.8	 	75.4	 	69.6	 	0	 	0.28	 	82.2	 	76.4	 	79.3	 	75.9	 	73	 	74.5	 	wfp
2001	7	11	14.2	 	4.1	 	66.2	 	30.69	 	79.2	 	62.8	 	71.4	 	95	 	37.8	 	63.8	 	57.4	 	0	 	0.27	 	81.7	 	75.7	 	78.4	 	75.4	 	73	 	74.1	 	wfp
2001	7	12	12.5	 	2.7	 	98.2	 	27.97	 	80.2	 	60	 	71.2	 	97.7	 	42.7	 	67.7	 	59	 	0	 	0.25	 	80.7	 	74.4	 	77.4	 	74.3	 	72.1	 	73.2	 	wfp
2001	7	13	17.3	 	3.5	 	337.7	 	28.62	 	84.2	 	56.8	 	70.9	 	98.9	 	38.3	 	72.4	 	59.7	 	0	 	0.26	 	79.6	 	73	 	76.3	 	73.9	 	71.1	 	72.5	 	wfp
2001	7	14	11.5	 	1.8	 	261.8	 	30.55	 	87.7	 	53.7	 	71.1	 	98.9	 	29.6	 	68.6	 	57.4	 	0	 	0.28	 	79.4	 	72.2	 	75.9	 	73.5	 	70.4	 	72	 	wfp
2001	7	15	14.8	 	2.8	 	197.8	 	28.65	 	85.2	 	55	 	72.3	 	98.9	 	37.2	 	69.5	 	60.3	 	0	 	0.26	 	80.1	 	72.4	 	76.5	 	73.4	 	70.3	 	72	 	wfp
2001	7	16	15.8	 	3.9	 	176.4	 	24.32	 	86.7	 	63.5	 	76.3	 	94.8	 	43	 	68.6	 	64.4	 	0	 	0.22	 	80.7	 	74.7	 	77.7	 	74.2	 	71.4	 	72.7	 	wfp
2001	7	17	12.8	 	3	 	188.4	 	16.8	 	91.1	 	70.1	 	78.1	 	96.7	 	63.1	 	85	 	73	 	0	 	0.16	 	81.7	 	76.3	 	79	 	74.7	 	72.6	 	73.6	 	wfp
2001	7	18	24.3	 	3.2	 	184.7	 	16.66	 	85.4	 	70.5	 	75.7	 	98.6	 	67.1	 	89.7	 	72.3	 	0.36	 	0.15	 	80.2	 	76.7	 	78.4	 	74.9	 	73.1	 	73.9	 	wfp
2001	7	19	16.6	 	2.7	 	169.3	 	9.87	 	82.8	 	68.9	 	73.8	 	98.8	 	75	 	93.2	 	71.6	 	0.06	 	0.09	 	78.2	 	76.1	 	77	 	74.7	 	73.1	 	73.6	 	wfp
2001	7	20	12	 	2.8	 	189.9	 	27.14	 	89.1	 	67.3	 	79.2	 	99.2	 	59.4	 	83	 	73	 	0.01	 	0.25	 	82.9	 	74.8	 	79	 	75.8	 	72.4	 	73.9	 	wfp
2001	7	21	19.9	 	2.9	 	190.6	 	20.5	 	91.9	 	70.5	 	80.4	 	98	 	64.8	 	86.9	 	75.7	 	0.18	 	0.19	 	83.9	 	78.4	 	81	 	77.2	 	74.7	 	75.7	 	wfp
2001	7	22	13	 	2.7	 	210	 	23.99	 	95.1	 	74.3	 	84.9	 	97.6	 	55.8	 	80	 	77.5	 	0	 	0.23	 	85.4	 	79.4	 	82.6	 	78.4	 	75.6	 	76.8	 	wfp
2001	7	23	22.7	 	3.3	 	196.1	 	19.45	 	95.1	 	72.7	 	80.2	 	97.7	 	57.7	 	87.6	 	76.1	 	0	 	0.18	 	86.8	 	80.9	 	83.3	 	78.7	 	76.8	 	77.7	 	wfp
2001	7	24	19.4	 	2.3	 	99.6	 	22.77	 	90	 	70	 	80.8	 	98.9	 	63.9	 	84.3	 	75.2	 	0	 	0.21	 	86.1	 	79.3	 	82.8	 	78.4	 	76	 	77.2	 	wfp
2001	7	25	16.2	 	4.4	 	20	 	13.21	 	85.2	 	69.7	 	76.3	 	96.9	 	68.7	 	86.2	 	71.8	 	0	 	0.12	 	83.1	 	79.9	 	81.5	 	78.2	 	76.6	 	77.4	 	wfp
2001	7	26	17.9	 	6	 	65	 	24.12	 	82.6	 	64.3	 	72.9	 	93.4	 	56.2	 	74.4	 	64	 	0	 	0.22	 	82.2	 	77.5	 	79.5	 	77.2	 	75.2	 	76.3	 	wfp
2001	7	27	17.4	 	5.4	 	95.2	 	22.95	 	81.7	 	63	 	73.2	 	93.8	 	59.1	 	75.2	 	64.6	 	0	 	0.2	 	81.4	 	75.7	 	78.6	 	76.3	 	74.1	 	75.2	 	wfp
2001	7	28	11.2	 	2.8	 	202.4	 	14.79	 	84.5	 	72.6	 	77.2	 	98.6	 	72	 	86.5	 	72.7	 	0.35	 	0.13	 	80.8	 	77.5	 	79.2	 	76.3	 	74.7	 	75.4	 	wfp
2001	7	29	12.2	 	2.5	 	288	 	26.16	 	89.1	 	67.9	 	78.6	 	99	 	37.3	 	79.9	 	70.7	 	0	 	0.24	 	82.4	 	77.2	 	79.9	 	77.4	 	74.6	 	75.9	 	wfp
2001	7	30	14.1	 	3	 	185.4	 	27.05	 	91.7	 	65.6	 	80.2	 	99.1	 	56.2	 	78	 	72	 	0	 	0.26	 	84.2	 	76.6	 	80.6	 	77.7	 	74.6	 	76.1	 	wfp
2001	7	31	14.6	 	4.9	 	178.4	 	27.38	 	94.4	 	73	 	83.3	 	95.3	 	51.9	 	76.5	 	74.5	 	0	 	0.26	 	86.5	 	79.2	 	82.8	 	78.8	 	75.9	 	77.2	 	wfp
2001	8	1	17.7	 	5.4	 	191.9	 	24.52	 	92.9	 	73.7	 	83.1	 	95.3	 	55.1	 	77.7	 	75	 	0	 	0.23	 	86.6	 	80.6	 	83.5	 	79.2	 	76.9	 	78.1	 	wfp
